VerkaufsID,KundenID,ProduktID,Datum,Menge,Region,Land,Supportanfrage,Retoure,Kampagne
V00299,K0176,P001,2024-01-18,4,Bayern,Deutschland,Nein,Nein,Printemps Tech
V00300,K0104,P007,2021-05-01,9,Bayern,Deutschland,Nein,Nein,Printemps Tech
V00301,K0051,P003,2024-04-16,2,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V00302,K0060,P003,2023-11-06,3,Île-de-France,Frankreich,Nein,Nein,Spring Cleaning
V00303,K0187,P002,2024-01-23,7,London,Großbritannien,Nein,Nein,Spring Cleaning
V00304,K0069,P007,2023-02-19,2,Wien,Österreich,Nein,Nein,Printemps Tech
V00305,K0175,P006,2022-02-14,2,NRW,Deutschland,Nein,Nein,Business Boost
V00306,K0189,P007,2023-06-22,4,Katalonien,Spanien,Ja,Nein,Business Boost
V00307,K0099,P007,2024-06-30,2,Wien,Österreich,Nein,Nein,Spring Cleaning
V00308,K0017,P006,2025-06-27,7,Lombardei,Italien,Nein,Nein,Urban Gardening
V00309,K0024,P006,2021-05-30,8,Lombardei,Italien,Nein,Nein,Summer Tech
V00310,K0143,P002,2024-05-08,6,Katalonien,Spanien,Nein,Ja,Summer Tech
V00311,K0152,P004,2024-06-16,2,Hamburg,Deutschland,Ja,Nein,UK Launch
V00312,K0104,P001,2023-11-03,10,Bayern,Deutschland,Ja,Nein,Urban Gardening
V00313,K0020,P002,2024-09-10,1,Hamburg,Deutschland,Nein,Nein,Summer Tech
V00314,K0011,P005,2023-11-22,6,Bayern,Deutschland,Nein,Nein,Smart Home Days
V00315,K0123,P007,2023-04-01,7,London,Großbritannien,Ja,Nein,Smart Home Days
V00316,K0053,P001,2022-09-30,6,London,Großbritannien,Nein,Nein,Summer Tech
V00317,K0066,P001,2023-05-06,6,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V00318,K0157,P006,2022-03-30,9,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V00319,K0157,P007,2025-04-11,1,Île-de-France,Frankreich,Ja,Ja,Printemps Tech
V00320,K0165,P006,2024-10-14,10,Wien,Österreich,Nein,Nein,Summer Tech
V00321,K0017,P005,2024-05-25,7,Lombardei,Italien,Nein,Nein,Business Boost
V00322,K0182,P001,2022-02-03,10,Berlin,Deutschland,Nein,Nein,Business Boost
V00323,K0135,P001,2023-10-11,2,Nordholland,Niederlande,Ja,Nein,Summer Tech
V00324,K0131,P004,2021-06-09,4,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V00325,K0165,P004,2022-10-17,6,Wien,Österreich,Nein,Nein,Printemps Tech
V00326,K0090,P002,2023-03-20,3,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V00327,K0023,P001,2024-01-03,9,Katalonien,Spanien,Ja,Nein,Smart Home Days
V00328,K0117,P004,2024-07-20,2,NRW,Deutschland,Nein,Nein,Smart Home Days
V00329,K0004,P007,2024-04-29,8,NRW,Deutschland,Nein,Nein,Urban Gardening
V00330,K0109,P007,2022-02-08,4,NRW,Deutschland,Ja,Nein,Business Boost
V00331,K0041,P001,2021-02-09,10,Wien,Österreich,Ja,Nein,Summer Tech
V00332,K0015,P003,2023-03-02,6,Île-de-France,Frankreich,Ja,Nein,Printemps Tech
V00333,K0013,P003,2023-01-12,2,Hamburg,Deutschland,Nein,Nein,UK Launch
V00334,K0159,P004,2023-10-14,2,Hamburg,Deutschland,Nein,Nein,AI Everywhere
V00335,K0013,P003,2022-08-02,2,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V00336,K0128,P004,2022-05-15,4,Katalonien,Spanien,Nein,Ja,Spring Cleaning
V00337,K0181,P006,2024-06-24,3,Bayern,Deutschland,Nein,Ja,Business Boost
V00338,K0178,P006,2022-06-14,1,Wien,Österreich,Nein,Nein,Printemps Tech
V00339,K0190,P005,2022-06-09,2,London,Großbritannien,Nein,Ja,Frühjahr 2025
V00340,K0081,P003,2022-06-04,10,Bayern,Deutschland,Nein,Nein,Business Boost
V00341,K0199,P005,2021-07-17,4,Katalonien,Spanien,Nein,Nein,Summer Tech
V00342,K0177,P005,2023-05-13,8,Wien,Österreich,Nein,Ja,Spring Cleaning
V00343,K0086,P005,2024-06-13,3,Katalonien,Spanien,Ja,Nein,Smart Home Days
V00344,K0138,P007,2025-04-01,7,NRW,Deutschland,Nein,Nein,Winter Deals
V00345,K0199,P004,2022-07-30,9,Katalonien,Spanien,Nein,Nein,Spring Cleaning
V00346,K0152,P006,2024-11-30,2,Hamburg,Deutschland,Nein,Nein,Winter Deals
V00347,K0159,P007,2023-03-19,9,Hamburg,Deutschland,Nein,Nein,Summer Tech
V00348,K0029,P007,2024-02-20,5,Nordholland,Niederlande,Nein,Nein,Frühjahr 2025
V00349,K0007,P006,2023-02-01,9,NRW,Deutschland,Ja,Nein,Smart Home Days
V00350,K0191,P007,2023-09-22,8,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V00351,K0016,P002,2022-08-11,5,London,Großbritannien,Ja,Ja,Urban Gardening
V00352,K0022,P007,2022-02-19,7,Katalonien,Spanien,Nein,Nein,Urban Gardening
V00353,K0092,P003,2021-02-05,4,Hamburg,Deutschland,Nein,Nein,Summer Tech
V00354,K0036,P005,2022-10-31,1,Île-de-France,Frankreich,Ja,Nein,AI Everywhere
V00355,K0030,P006,2023-06-18,3,Île-de-France,Frankreich,Ja,Nein,Summer Tech
V00356,K0060,P007,2025-05-27,2,Île-de-France,Frankreich,Nein,Nein,Business Boost
V00357,K0152,P002,2023-06-23,2,Hamburg,Deutschland,Nein,Nein,UK Launch
V00358,K0036,P005,2024-09-02,2,Île-de-France,Frankreich,Nein,Nein,UK Launch
V00359,K0186,P001,2021-04-13,1,London,Großbritannien,Nein,Ja,Urban Gardening
V00360,K0157,P006,2021-11-10,5,Île-de-France,Frankreich,Ja,Nein,UK Launch
V00361,K0180,P002,2022-06-06,5,Katalonien,Spanien,Ja,Nein,Printemps Tech
V00362,K0150,P003,2021-01-09,2,Bayern,Deutschland,Nein,Nein,Frühjahr 2025
V00363,K0134,P007,2024-12-05,3,Wien,Österreich,Nein,Nein,Smart Home Days
V00364,K0054,P006,2024-02-21,7,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V00365,K0173,P003,2023-11-13,4,Lombardei,Italien,Nein,Nein,UK Launch
V00366,K0039,P007,2024-08-02,10,Nordholland,Niederlande,Nein,Nein,Frühjahr 2025
V00367,K0193,P007,2024-04-10,2,NRW,Deutschland,Nein,Nein,Printemps Tech
V00368,K0140,P006,2023-08-05,9,Île-de-France,Frankreich,Ja,Nein,Spring Cleaning
V00369,K0111,P001,2022-10-13,8,Île-de-France,Frankreich,Ja,Nein,Winter Deals
V00370,K0191,P001,2021-01-31,9,Hamburg,Deutschland,Nein,Nein,Winter Deals
V00371,K0119,P002,2023-05-13,9,Katalonien,Spanien,Nein,Nein,Printemps Tech
V00372,K0074,P001,2021-05-27,1,NRW,Deutschland,Nein,Nein,Summer Tech
V00373,K0145,P007,2022-11-05,1,Hamburg,Deutschland,Nein,Ja,Spring Cleaning
V00374,K0011,P001,2024-08-19,7,Bayern,Deutschland,Nein,Nein,Winter Deals
V00375,K0083,P006,2022-03-07,8,London,Großbritannien,Ja,Nein,Printemps Tech
V00376,K0188,P006,2024-05-30,3,Hamburg,Deutschland,Ja,Nein,Urban Gardening
V00377,K0054,P004,2022-04-26,7,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V00378,K0119,P007,2023-05-09,10,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V00379,K0048,P007,2024-09-07,10,Wien,Österreich,Nein,Nein,Smart Home Days
V00380,K0039,P007,2024-04-07,6,Nordholland,Niederlande,Ja,Nein,AI Everywhere
V00381,K0100,P007,2025-03-05,4,Katalonien,Spanien,Nein,Nein,Summer Tech
V00382,K0138,P004,2021-11-05,8,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V00383,K0176,P006,2024-07-02,1,Bayern,Deutschland,Nein,Ja,Business Boost
V00384,K0073,P002,2024-10-19,6,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V00385,K0043,P003,2024-03-29,7,Lombardei,Italien,Nein,Nein,Winter Deals
V00386,K0115,P006,2022-02-04,7,London,Großbritannien,Nein,Nein,Urban Gardening
V00387,K0025,P001,2021-03-28,7,Île-de-France,Frankreich,Nein,Nein,Spring Cleaning
V00388,K0115,P002,2022-10-13,2,London,Großbritannien,Nein,Nein,Business Boost
V00389,K0140,P006,2024-10-27,10,Île-de-France,Frankreich,Nein,Nein,Spring Cleaning
V00390,K0023,P001,2024-11-17,2,Katalonien,Spanien,Ja,Nein,Urban Gardening
V00391,K0050,P004,2021-01-24,2,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V00392,K0188,P002,2024-06-27,3,Hamburg,Deutschland,Nein,Ja,Smart Home Days
V00393,K0134,P005,2023-06-21,7,Wien,Österreich,Nein,Nein,Smart Home Days
V00394,K0033,P007,2024-08-18,7,Berlin,Deutschland,Nein,Nein,Business Boost
V00395,K0007,P002,2022-11-27,10,NRW,Deutschland,Ja,Ja,Printemps Tech
V00396,K0192,P003,2021-02-24,2,Berlin,Deutschland,Nein,Nein,UK Launch
V00397,K0131,P006,2023-03-27,7,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V00398,K0149,P002,2024-05-22,6,Lombardei,Italien,Nein,Nein,Winter Deals
V00399,K0181,P006,2022-11-18,5,Bayern,Deutschland,Nein,Nein,Winter Deals
V00400,K0072,P005,2021-05-03,10,London,Großbritannien,Ja,Nein,Smart Home Days
V00401,K0188,P001,2023-06-19,5,Hamburg,Deutschland,Ja,Nein,Spring Cleaning
V00402,K0111,P004,2022-09-05,1,Île-de-France,Frankreich,Nein,Nein,Spring Cleaning
V00403,K0016,P006,2022-06-29,3,London,Großbritannien,Ja,Nein,AI Everywhere
V00404,K0008,P005,2022-06-07,10,Bayern,Deutschland,Nein,Nein,Business Boost
V00405,K0191,P006,2024-01-05,2,Hamburg,Deutschland,Nein,Nein,UK Launch
V00406,K0184,P004,2021-03-06,6,NRW,Deutschland,Ja,Nein,Smart Home Days
V00407,K0061,P003,2023-10-08,7,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V00408,K0173,P002,2024-12-24,10,Lombardei,Italien,Ja,Nein,Summer Tech
V00409,K0131,P001,2022-10-12,3,Île-de-France,Frankreich,Nein,Nein,UK Launch
V00410,K0090,P003,2022-09-27,3,Hamburg,Deutschland,Nein,Nein,Summer Tech
V00411,K0046,P005,2023-11-14,4,Lombardei,Italien,Nein,Nein,Printemps Tech
V00412,K0084,P005,2025-06-04,9,NRW,Deutschland,Ja,Nein,Business Boost
V00413,K0057,P003,2022-09-30,9,Bayern,Deutschland,Ja,Nein,Frühjahr 2025
V00414,K0122,P006,2024-03-23,4,Lombardei,Italien,Nein,Nein,Winter Deals
V00415,K0030,P002,2022-04-25,2,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V00416,K0153,P005,2025-03-28,7,Lombardei,Italien,Nein,Nein,Smart Home Days
V00417,K0064,P001,2021-02-23,1,Katalonien,Spanien,Nein,Nein,Winter Deals
V00418,K0030,P006,2025-07-07,8,Île-de-France,Frankreich,Ja,Nein,AI Everywhere
V00419,K0123,P004,2024-03-05,4,London,Großbritannien,Nein,Nein,AI Everywhere
V00420,K0123,P007,2025-06-08,9,London,Großbritannien,Ja,Nein,Summer Tech
V00421,K0125,P003,2023-01-19,2,NRW,Deutschland,Ja,Nein,Winter Deals
V00422,K0163,P006,2023-09-14,3,London,Großbritannien,Nein,Nein,Spring Cleaning
V00423,K0071,P007,2021-04-18,8,NRW,Deutschland,Nein,Nein,Spring Cleaning
V00424,K0113,P002,2024-02-05,5,NRW,Deutschland,Nein,Nein,AI Everywhere
V00425,K0071,P003,2025-07-03,7,NRW,Deutschland,Nein,Nein,Printemps Tech
V00426,K0143,P001,2023-06-14,10,Katalonien,Spanien,Ja,Nein,Printemps Tech
V00427,K0180,P002,2022-11-01,1,Katalonien,Spanien,Nein,Nein,Printemps Tech
V00428,K0046,P006,2023-05-02,1,Lombardei,Italien,Nein,Nein,Spring Cleaning
V00429,K0117,P004,2023-11-17,6,NRW,Deutschland,Nein,Nein,Winter Deals
V00430,K0069,P004,2023-12-18,8,Wien,Österreich,Nein,Nein,Smart Home Days
V00431,K0024,P007,2021-11-26,6,Lombardei,Italien,Nein,Ja,Winter Deals
V00432,K0022,P001,2021-02-03,3,Katalonien,Spanien,Nein,Nein,Urban Gardening
V00433,K0017,P002,2022-04-13,1,Lombardei,Italien,Nein,Nein,AI Everywhere
V00434,K0187,P002,2021-09-28,2,London,Großbritannien,Nein,Nein,Spring Cleaning
V00435,K0101,P005,2022-12-14,6,NRW,Deutschland,Ja,Nein,UK Launch
V00436,K0114,P003,2022-06-23,1,Hamburg,Deutschland,Nein,Nein,Business Boost
V00437,K0161,P002,2024-06-25,9,Berlin,Deutschland,Nein,Nein,AI Everywhere
V00438,K0115,P004,2023-07-01,4,London,Großbritannien,Nein,Nein,Urban Gardening
V00439,K0069,P005,2025-03-31,7,Wien,Österreich,Nein,Nein,Frühjahr 2025
V00440,K0054,P007,2023-12-07,2,Hamburg,Deutschland,Nein,Ja,Smart Home Days
V00441,K0079,P006,2023-09-11,7,London,Großbritannien,Nein,Nein,Printemps Tech
V00442,K0019,P006,2022-07-05,1,Berlin,Deutschland,Nein,Nein,AI Everywhere
V00443,K0072,P007,2021-12-16,5,London,Großbritannien,Ja,Nein,AI Everywhere
V00444,K0133,P004,2024-03-09,1,NRW,Deutschland,Nein,Ja,AI Everywhere
V00445,K0010,P006,2021-08-22,1,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V00446,K0195,P005,2021-03-16,9,Bayern,Deutschland,Nein,Nein,Winter Deals
V00447,K0037,P002,2021-01-12,1,Berlin,Deutschland,Nein,Nein,AI Everywhere
V00448,K0096,P003,2022-08-10,2,NRW,Deutschland,Nein,Nein,Summer Tech
V00449,K0072,P003,2023-10-01,4,London,Großbritannien,Nein,Nein,Printemps Tech
V00450,K0121,P004,2023-08-29,4,NRW,Deutschland,Nein,Nein,Urban Gardening
V00451,K0018,P007,2024-07-10,5,Lombardei,Italien,Nein,Ja,Urban Gardening
V00452,K0103,P004,2023-04-28,5,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V00453,K0101,P001,2023-10-23,4,NRW,Deutschland,Nein,Nein,Business Boost
V00454,K0036,P004,2023-05-28,4,Île-de-France,Frankreich,Nein,Ja,Urban Gardening
V00455,K0007,P005,2021-01-16,7,NRW,Deutschland,Nein,Nein,Urban Gardening
V00456,K0023,P005,2022-06-30,6,Katalonien,Spanien,Nein,Nein,AI Everywhere
V00457,K0097,P005,2024-08-30,5,Lombardei,Italien,Nein,Nein,Spring Cleaning
V00458,K0200,P002,2022-07-02,7,NRW,Deutschland,Nein,Nein,Winter Deals
V00459,K0005,P007,2022-05-07,7,Berlin,Deutschland,Nein,Nein,Spring Cleaning
V00460,K0124,P006,2025-02-23,7,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V00461,K0179,P001,2021-06-30,5,Bayern,Deutschland,Nein,Nein,AI Everywhere
V00462,K0124,P006,2024-08-22,10,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V00463,K0180,P005,2023-06-04,10,Katalonien,Spanien,Nein,Nein,Summer Tech
V00464,K0114,P006,2021-02-23,1,Hamburg,Deutschland,Nein,Ja,Spring Cleaning
V00465,K0077,P007,2021-05-31,9,Wien,Österreich,Nein,Nein,UK Launch
V00466,K0038,P004,2023-11-14,3,Katalonien,Spanien,Ja,Nein,AI Everywhere
V00467,K0186,P005,2021-12-09,4,London,Großbritannien,Nein,Nein,Winter Deals
V00468,K0068,P007,2021-06-26,1,Katalonien,Spanien,Nein,Nein,AI Everywhere
V00469,K0007,P006,2022-01-20,2,NRW,Deutschland,Nein,Nein,UK Launch
V00470,K0159,P007,2023-10-19,10,Hamburg,Deutschland,Nein,Nein,Summer Tech
V00471,K0107,P003,2023-01-06,1,Lombardei,Italien,Nein,Nein,Spring Cleaning
V00472,K0040,P005,2022-04-14,1,Berlin,Deutschland,Nein,Nein,Summer Tech
V00473,K0050,P007,2021-01-28,8,Hamburg,Deutschland,Nein,Nein,Business Boost
V00474,K0148,P007,2023-06-03,3,London,Großbritannien,Nein,Nein,AI Everywhere
V00475,K0095,P004,2021-04-27,10,NRW,Deutschland,Nein,Nein,Business Boost
V00476,K0134,P004,2024-07-09,9,Wien,Österreich,Nein,Nein,Smart Home Days
V00477,K0141,P007,2022-01-26,5,Wien,Österreich,Nein,Nein,Spring Cleaning
V00478,K0189,P004,2021-07-15,3,Katalonien,Spanien,Ja,Nein,Smart Home Days
V00479,K0145,P001,2021-04-19,1,Hamburg,Deutschland,Nein,Nein,UK Launch
V00480,K0170,P003,2022-05-29,7,Île-de-France,Frankreich,Ja,Nein,AI Everywhere
V00481,K0136,P003,2023-04-02,5,Wien,Österreich,Nein,Nein,Printemps Tech
V00482,K0068,P007,2025-07-06,6,Katalonien,Spanien,Nein,Nein,Summer Tech
V00483,K0158,P003,2022-03-09,5,NRW,Deutschland,Nein,Nein,UK Launch
V00484,K0006,P003,2022-02-01,8,Île-de-France,Frankreich,Ja,Nein,Urban Gardening
V00485,K0010,P002,2022-08-22,5,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V00486,K0184,P004,2022-06-02,6,NRW,Deutschland,Nein,Nein,Business Boost
V00487,K0067,P006,2021-12-11,9,Nordholland,Niederlande,Ja,Ja,Spring Cleaning
V00488,K0121,P001,2024-01-26,1,NRW,Deutschland,Ja,Nein,Urban Gardening
V00489,K0140,P002,2023-02-12,1,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V00490,K0005,P007,2024-06-13,5,Berlin,Deutschland,Nein,Nein,Urban Gardening
V00491,K0020,P006,2022-09-15,3,Hamburg,Deutschland,Ja,Nein,Summer Tech
V00492,K0122,P005,2021-02-20,2,Lombardei,Italien,Nein,Nein,Urban Gardening
V00493,K0111,P006,2024-07-10,5,Île-de-France,Frankreich,Nein,Nein,Frühjahr 2025
V00494,K0176,P005,2024-06-19,3,Bayern,Deutschland,Nein,Ja,Printemps Tech
V00495,K0143,P005,2022-11-27,10,Katalonien,Spanien,Nein,Nein,Printemps Tech
V00496,K0023,P004,2022-11-01,8,Katalonien,Spanien,Nein,Nein,Summer Tech
V00497,K0121,P006,2021-08-01,9,NRW,Deutschland,Nein,Nein,Business Boost
V00498,K0180,P001,2022-01-15,6,Katalonien,Spanien,Nein,Nein,UK Launch
V00499,K0126,P007,2021-10-15,8,London,Großbritannien,Nein,Nein,Printemps Tech
V00500,K0053,P004,2021-07-14,7,London,Großbritannien,Nein,Nein,Smart Home Days
V00501,K0134,P006,2023-09-16,6,Wien,Österreich,Nein,Nein,Urban Gardening
V00502,K0121,P002,2024-03-06,9,NRW,Deutschland,Ja,Nein,Urban Gardening
V00503,K0036,P004,2024-10-27,4,Île-de-France,Frankreich,Nein,Nein,UK Launch
V00504,K0098,P007,2025-05-06,1,Lombardei,Italien,Nein,Nein,Printemps Tech
V00505,K0150,P006,2023-12-22,1,Bayern,Deutschland,Nein,Nein,Spring Cleaning
V00506,K0083,P002,2021-07-04,7,London,Großbritannien,Nein,Nein,Urban Gardening
V00507,K0122,P003,2022-06-08,6,Lombardei,Italien,Nein,Nein,AI Everywhere
V00508,K0015,P004,2021-02-09,5,Île-de-France,Frankreich,Nein,Nein,Spring Cleaning
V00509,K0144,P002,2023-09-20,3,Bayern,Deutschland,Ja,Nein,Printemps Tech
V00510,K0108,P002,2023-06-30,4,Wien,Österreich,Nein,Ja,UK Launch
V00511,K0085,P006,2022-11-22,7,NRW,Deutschland,Nein,Nein,Printemps Tech
V00512,K0006,P003,2023-02-03,8,Île-de-France,Frankreich,Ja,Nein,UK Launch
V00513,K0010,P004,2022-02-15,4,Île-de-France,Frankreich,Ja,Nein,Winter Deals
V00514,K0033,P007,2021-01-11,9,Berlin,Deutschland,Nein,Nein,Smart Home Days
V00515,K0065,P005,2021-01-21,4,Berlin,Deutschland,Ja,Nein,Spring Cleaning
V00516,K0143,P002,2024-02-05,4,Katalonien,Spanien,Ja,Nein,Urban Gardening
V00517,K0014,P004,2025-02-21,10,Wien,Österreich,Ja,Nein,AI Everywhere
V00518,K0109,P006,2021-11-29,1,NRW,Deutschland,Nein,Nein,Business Boost
V00519,K0107,P005,2023-07-20,4,Lombardei,Italien,Nein,Nein,Winter Deals
V00520,K0199,P002,2022-07-14,1,Katalonien,Spanien,Nein,Nein,Business Boost
V00521,K0105,P001,2022-07-13,1,Berlin,Deutschland,Nein,Nein,UK Launch
V00522,K0016,P004,2022-11-16,3,London,Großbritannien,Nein,Nein,Summer Tech
V00523,K0099,P005,2022-10-11,10,Wien,Österreich,Nein,Nein,AI Everywhere
V00524,K0116,P002,2023-06-17,6,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V00525,K0052,P006,2024-05-23,8,Île-de-France,Frankreich,Nein,Ja,Urban Gardening
V00526,K0036,P002,2022-11-12,7,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V00527,K0097,P001,2022-09-07,2,Lombardei,Italien,Nein,Ja,Printemps Tech
V00528,K0133,P007,2023-12-13,7,NRW,Deutschland,Nein,Nein,Business Boost
V00529,K0075,P005,2021-09-03,4,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V00530,K0180,P002,2021-02-14,1,Katalonien,Spanien,Nein,Nein,AI Everywhere
V00531,K0114,P005,2021-03-23,8,Hamburg,Deutschland,Ja,Nein,Summer Tech
V00532,K0077,P005,2023-04-25,2,Wien,Österreich,Nein,Nein,Urban Gardening
V00533,K0085,P002,2023-10-17,6,NRW,Deutschland,Ja,Nein,Urban Gardening
V00534,K0183,P002,2022-09-25,2,Lombardei,Italien,Nein,Nein,Summer Tech
V00535,K0059,P004,2021-08-05,5,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V00536,K0074,P005,2021-05-15,8,NRW,Deutschland,Nein,Nein,Winter Deals
V00537,K0143,P001,2021-12-29,5,Katalonien,Spanien,Nein,Nein,Urban Gardening
V00538,K0114,P002,2025-04-28,1,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V00539,K0194,P001,2021-02-27,3,Bayern,Deutschland,Nein,Nein,Smart Home Days
V00540,K0107,P003,2023-02-07,2,Lombardei,Italien,Ja,Nein,Smart Home Days
V00541,K0104,P005,2021-03-11,3,Bayern,Deutschland,Nein,Ja,Printemps Tech
V00542,K0171,P006,2022-06-08,4,NRW,Deutschland,Nein,Nein,AI Everywhere
V00543,K0002,P003,2024-07-03,3,Île-de-France,Frankreich,Nein,Ja,Summer Tech
V00544,K0178,P004,2022-05-25,8,Wien,Österreich,Nein,Nein,Smart Home Days
V00545,K0102,P004,2021-10-25,2,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V00546,K0022,P006,2021-03-25,1,Katalonien,Spanien,Nein,Nein,Urban Gardening
V00547,K0137,P005,2021-05-04,8,Hamburg,Deutschland,Nein,Ja,Printemps Tech
V00548,K0023,P004,2022-03-19,7,Katalonien,Spanien,Nein,Ja,Spring Cleaning
V00549,K0016,P005,2021-12-30,2,London,Großbritannien,Nein,Nein,Summer Tech
V00550,K0101,P002,2024-09-12,1,NRW,Deutschland,Nein,Ja,UK Launch
V00551,K0196,P006,2022-10-30,8,Île-de-France,Frankreich,Nein,Ja,Frühjahr 2025
V00552,K0108,P005,2023-12-02,4,Wien,Österreich,Nein,Nein,Summer Tech
V00553,K0026,P003,2024-02-27,10,Berlin,Deutschland,Nein,Nein,Spring Cleaning
V00554,K0035,P005,2021-02-13,5,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V00555,K0052,P002,2021-04-10,5,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V00556,K0162,P005,2023-07-28,1,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V00557,K0094,P001,2024-10-03,1,Lombardei,Italien,Nein,Nein,Business Boost
V00558,K0195,P004,2023-12-11,7,Bayern,Deutschland,Nein,Nein,Business Boost
V00559,K0087,P003,2023-03-04,8,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V00560,K0198,P005,2024-10-15,3,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V00561,K0126,P006,2023-06-22,1,London,Großbritannien,Ja,Nein,Printemps Tech
V00562,K0084,P003,2024-11-16,10,NRW,Deutschland,Ja,Nein,Smart Home Days
V00563,K0152,P004,2023-03-12,6,Hamburg,Deutschland,Ja,Nein,Spring Cleaning
V00564,K0148,P007,2022-06-15,3,London,Großbritannien,Nein,Nein,Winter Deals
V00565,K0142,P004,2025-01-11,4,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V00566,K0125,P002,2025-03-01,4,NRW,Deutschland,Ja,Nein,UK Launch
V00567,K0072,P001,2024-04-12,1,London,Großbritannien,Nein,Nein,Business Boost
V00568,K0176,P004,2021-02-05,3,Bayern,Deutschland,Ja,Nein,Summer Tech
V00569,K0098,P003,2022-03-13,6,Lombardei,Italien,Nein,Ja,Smart Home Days
V00570,K0194,P001,2023-09-20,7,Bayern,Deutschland,Nein,Nein,Business Boost
V00571,K0132,P003,2025-02-03,2,Lombardei,Italien,Nein,Nein,Summer Tech
V00572,K0154,P001,2021-04-19,9,Hamburg,Deutschland,Ja,Ja,Smart Home Days
V00573,K0128,P002,2023-07-06,2,Katalonien,Spanien,Nein,Nein,Winter Deals
V00574,K0069,P003,2025-02-23,9,Wien,Österreich,Nein,Ja,Frühjahr 2025
V00575,K0187,P005,2024-12-29,6,London,Großbritannien,Nein,Nein,Business Boost
V00576,K0023,P003,2024-03-30,4,Katalonien,Spanien,Nein,Nein,Spring Cleaning
V00577,K0091,P005,2023-01-16,9,Hamburg,Deutschland,Nein,Nein,Summer Tech
V00578,K0087,P001,2022-09-09,2,NRW,Deutschland,Nein,Nein,Smart Home Days
V00579,K0064,P007,2022-04-03,10,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V00580,K0055,P003,2025-03-22,7,NRW,Deutschland,Nein,Nein,Summer Tech
V00581,K0046,P006,2022-01-29,6,Lombardei,Italien,Nein,Ja,Urban Gardening
V00582,K0069,P005,2024-07-07,10,Wien,Österreich,Nein,Nein,AI Everywhere
V00583,K0145,P002,2025-04-14,4,Hamburg,Deutschland,Nein,Nein,UK Launch
V00584,K0162,P006,2023-12-22,5,Lombardei,Italien,Nein,Nein,Summer Tech
V00585,K0152,P007,2023-03-01,10,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V00586,K0050,P005,2024-05-20,6,Hamburg,Deutschland,Nein,Nein,Winter Deals
V00587,K0040,P001,2025-01-15,4,Berlin,Deutschland,Nein,Nein,Summer Tech
V00588,K0188,P002,2025-01-07,3,Hamburg,Deutschland,Nein,Nein,UK Launch
V00589,K0059,P007,2024-01-21,9,Nordholland,Niederlande,Nein,Nein,Smart Home Days
V00590,K0112,P001,2021-02-13,3,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V00591,K0038,P007,2024-12-05,3,Katalonien,Spanien,Nein,Nein,Printemps Tech
V00592,K0010,P003,2024-08-11,7,Île-de-France,Frankreich,Nein,Nein,UK Launch
V00593,K0032,P004,2024-08-30,3,London,Großbritannien,Ja,Nein,Winter Deals
V00594,K0113,P007,2024-02-26,5,NRW,Deutschland,Nein,Ja,UK Launch
V00595,K0030,P004,2024-07-20,7,Île-de-France,Frankreich,Nein,Nein,Winter Deals
V00596,K0076,P002,2022-04-08,4,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V00597,K0093,P001,2022-05-17,1,Berlin,Deutschland,Nein,Nein,Winter Deals
